step,analysis_kind,analysis_mode,channel,warning,stderr
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"WARNING: Non-0 memset:   tail call void @llvm.memset.p0i8.i64(i8* align 1 %301, i8 -1, i64 %304, i1 false), !dbg !1286",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,IntToPtr with constant:   <badref> = inttoptr i64 1 to i8*,/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
dda_inv,DDA,ssa+inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/tengine/dg/dg-LLVM14-O2-g/high_precision_20260325_125828/log/dda_inv.lines.stderr.log
